485.730679871443,121.015015397548,75.2371786761918,60.6842272945535,53.0813343407928,64.1595109216168,66.2350402395011,71.2942810074022,75.0532004000023,77.2559084549024,78.3247918478747,88.5229227897961,91.3279755111565,99.9627749402236,96.393983588124,96.7827736752425,109.677845354513,109.049857264244,109.230509150805,112.459105722196
164.039794007132,38.1805267124581,34.3797585510608,34.6924717040286,37.4301324103726,52.8996735645156,61.4451133539095,72.3680213796009,76.096739642202,78.3562839865491,78.9037387647238,91.1388943121598,91.9381869161777,101.214820231718,96.97190112423,97.5640916766718,109.528825937031,109.378833991733,112.343776016027,113.061084262981
362.950041617683,43.1991457845476,36.9345513481733,36.875589638749,36.0135303959032,53.7266858065441,63.7988970228393,74.1853505392496,77.9810037846425,79.2341428878236,80.1872955868472,96.8044099782317,92.7761356503535,102.50174436394,97.8742756614437,98.3408526221697,109.949863224317,112.491372333115,112.843728458378,113.64240792434
442.508534463495,48.0661148239243,42.2604550258272,42.3676169798004,38.1278414660142,54.8888343700395,65.7441206681168,76.3201487176951,79.3833542770608,79.8277544145705,78.1053498625816,96.8277961611911,94.9528814103763,103.657427161604,98.5269305782064,100.452205683919,112.96939626562,112.89841674802,113.357948490742,114.245043308036
470.964632004239,55.1979744733734,44.5405228214086,43.9223310538862,42.2111909478491,55.036902677011,67.2924430043443,78.6015282690243,81.4549300384541,81.3546568753818,81.6587382305815,96.8443349964536,96.2386826405445,93.4603631789308,100.612020383524,101.22685729673,113.292028131115,113.312710136334,113.972664906218,117.185948424689
468.704636717349,65.9373452427344,47.2271310751966,46.010634928921,48.1727674854086,52.2798218828258,67.921429528454,80.5466606038127,83.0538339036466,82.8156687207787,88.7511810010246,96.3676036309518,94.9005853519374,103.149239362175,101.225968819078,101.707744892163,113.497898407493,113.623558877161,116.688389782808,117.556594941094
473.219979833801,81.655339036771,50.7643240468088,46.4859993637293,55.9127647297884,53.2618506828727,68.5574066528716,82.3646884031279,84.5514202479214,83.8387400401601,83.7249467087664,98.8266139915431,101.477371688916,103.528210727313,101.64846955118,102.240325526085,113.685719476443,116.569776154524,117.120491418335,118.142231963932
447.030808650535,96.9093349615823,56.104606003978,46.7602246125701,64.9234208710896,54.3396588927353,69.4859784608388,83.2254568053938,86.4351877223789,84.856401872656,84.1528229178,98.374304354837,103.587833819014,103.796194225905,102.01497650508,102.611194976399,116.332242339496,116.787074485086,117.487911319215,118.42584815429
416.518909814272,113.021524817413,64.0886501650591,47.8844086120888,75.4788306550558,57.458761206157,70.8520291163331,84.0449107955558,87.8215451890649,86.4388060898745,85.0438415589607,99.2660593316749,93.8103517938618,103.869556532909,102.583012401908,104.377524557485,116.415606216498,116.843690839694,117.58573037138,121.089297215177
438.272465425734,124.658883624044,68.7246748579189,50.9100852375006,80.89202004789,59.3095654208375,72.0373982855755,84.5309645710584,89.4928427278285,87.6756229876376,85.4239306102404,99.0925565488375,93.9918647753903,103.929956186863,104.164356044729,104.805151604108,116.62222537584,116.908440132396,120.259673140857,121.374587992189
